,date,tweet
1429,202204161200,#ETHUSDT 1h UTC/GMT TIME:2022-04-17 08:00:57 https://t.co/QsOppS9CgX
1430,202204161200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/C2fzr27JUC
1431,202204161200,"RT @CryptoPatel: #ETHUSDT TA Update :-

👉After Breakout of Static Resistance zone &amp; 400EMA dynamic Resistance

👉Price need a Breakout of TL…"
1432,202204161200,"RT @DiaboloTrading: ✅Chart of the week
🇬🇧 The preferred count on ETHUSDT implies a wave 3 of 3 with very strong bullish momentum and much h…"
1433,202204161200,"Stock Alert

#ETHUSDT - Sell alert at CMP: 3036.95
TimeFrame: 30mins

Alerts are for educational purpose only.
Prev… https://t.co/vKBCh2YEAK"
1434,202204161200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/H2GAEAVWEJ
1435,202204161200,#ETHUSDT 1h UTC/GMT TIME:2022-04-17 07:03:36 https://t.co/kALGFsDBvs
1436,202204161200,#ETHUSDT 1h UTC/GMT TIME:2022-04-17 07:03:36 https://t.co/hLEQ18yUgx
1437,202204161200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/9ifC8U8STr
1438,202204161200,"Pairs:ETHUSDT 
 BUY:3043.55000 
 Time :4/17/2022 9:42:26 AM
 Average Decision: 59.87257FifteenMinutes 
 Estimated D… https://t.co/0lnCEoVm97"
1439,202204161200,"🚨[Volume alert ]  #Bybit $ETHUSDT: 335.94 $ETH traded at vwap: 3,039.207 in the last 10 seconds which is 13.99 stde… https://t.co/9gDxvYsXqv"
1440,202204161200,"⚡Trade signal⚡
📌 Pair: ETHUSDT
🏷️ Side: BUY
🏷️ Type: MARKET
⚖️ Qty: 1
💵 Price: 3041.81
💸 Total: 3038.77
📋 Current Open Order: 1"
1441,202204161200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/o2hSmdx7Nh
1442,202204161200,#ETHUSDT 1h UTC/GMT TIME:2022-04-17 06:01:00 https://t.co/hBsXhsZsss
1443,202204161200,#ETHUSDT 1h UTC/GMT TIME:2022-04-17 06:01:00 https://t.co/oMyK58OqNa
1444,202204161200,#ETHUSDT 4h UTC/GMT TIME:2022-04-17 06:00:48 https://t.co/fUIqb6p6KX
1445,202204161200,#ETHUSDT 4h UTC/GMT TIME:2022-04-17 06:00:48 https://t.co/s4ofUU3R7b
1446,202204161200,"⛔SELL #ETH | Increasing 0.21%
Average price for the last hour: ETHUSDT - 3045.07"
1447,202204161200,"🚨🚨🚨🚨🚨🚨[Volume alert ]  #Binance Futures $ETHUSDT: 1,838.159 $ETH traded at vwap: 3,040.932 in the last 10 seconds w… https://t.co/zyO0dkOJxu"
1448,202204161200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/Jm2R1qVX3n
1449,202204161200,"📉#ETH | Decreasing 0.19%
Average price for the last hour: ETHUSDT - 3044.1986"
1450,202204161200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/jIKMJYKcMH
1451,202204161200,#ETHUSDT 1h UTC/GMT TIME:2022-04-17 05:00:57 https://t.co/LB8ZcBbrcZ
1452,202204161200,#ETHUSDT 1h UTC/GMT TIME:2022-04-17 05:00:57 https://t.co/Bc84lKhgXy
1453,202204161200,"📉#ETH | Decreasing 0.29%
Average price for the last hour: ETHUSDT - 3047.57"
1454,202204161200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/W2m7ozQh1o
1455,202204161200,"Stock Alert

#ETHUSDT - Buy alert at CMP: 3037.79
TimeFrame: 30mins

Alerts are for educational purpose only.
Previ… https://t.co/ggJl1fr2n6"
1456,202204161200,"📉#ETH | Decreasing 0.29%
Average price for the last hour: ETHUSDT - 3047.5457"
1457,202204161200,"🟥 Close Short Position [FUTURES]
#ETHUSDT
Entry Price: $3,026.5200
Exit Price: $3,036.0800
Filled: 0.15 #ETH / 91.0… https://t.co/0rtjEj4tjo"
1458,202204161200,#ETHUSDT 1h UTC/GMT TIME:2022-04-17 04:02:57 https://t.co/nBxaDBOkhv
1459,202204161200,#ETHUSDT 1h UTC/GMT TIME:2022-04-17 04:02:57 https://t.co/KZMEHPyxOq
1460,202204161200,"🟥 Open Short Position [FUTURES]
#ETHUSDT
Entry Price: $3,026.5200
Filled: 0.15 #ETH / 90.80 #USDT
Leverage: 5X… https://t.co/90YdVixU1A"
1461,202204161200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/ZOAMuV7lUz
1462,202204161200,"📉#ETH | Decreasing 0.36%
Average price for the last hour: ETHUSDT - 3049.9357"
1463,202204161200,RT @TheTradingHall: A very first positive sign on ETHUSDT with the break of the orange dotted line. A potential 5 wave up in progress  woul…
1464,202204161200,"#Binance Futures Liquidated on:
🔵 #ADAUSDT $20,325 @ 0.93607000 
🔵 #ETHUSDT $7,779 @ 3,009.70 
🔴 #FILUSDT $7,159 @… https://t.co/sZILJXFi7B"
1465,202204161200,"RT @DiaboloTrading: ✅Chart of the week
🇬🇧 The preferred count on ETHUSDT implies a wave 3 of 3 with very strong bullish momentum and much h…"
1466,202204161200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/pVS3m7lNLH
1467,202204161200,"📈#ETH | Increasing  0.36%
Average price for the last hour: ETHUSDT - 3049.99"
1468,202204161200,"🚨🚨🚨🚨🚨🚨[Volume alert ]  #Binance Futures $ETHUSDT: 5,223.152 $ETH traded at vwap: 3,023.618 in the last 10 seconds w… https://t.co/V5mOwk6uDC"
1469,202204161200,#ETHUSDT 1h UTC/GMT TIME:2022-04-17 03:00:51 https://t.co/tZ09JOTS8y
1470,202204161200,#ETHUSDT 1h UTC/GMT TIME:2022-04-17 03:00:51 https://t.co/ltncEKloxN
1471,202204161200,"#FTX Futures Liquidated on:
🔵 #BTC-PERP $785,691 @ 40,252 

#Binance Futures Liquidated on:
🔵 #BTCUSDT $585,090 @ 4… https://t.co/Mtryz6Nu1Y"
1472,202204161200,"📉#ETH | Decreasing 0.34%
Average price for the last hour: ETHUSDT - 3049.2729"
1473,202204161200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/q7hvTIWX8Q
1474,202204161200,"🚨🚨🚨[Volume alert ]  #Bybit $ETHUSDT: 373.49 $ETH traded at vwap: 3,035.483 in the last 10 seconds which is 15.89 st… https://t.co/w6Pnan5XuO"
1475,202204161200,"⚡Trade signal⚡
📌 Pair: ETHUSDT
🏷️ Side: SELL
🏷️ Type: MARKET
⚖️ Qty: 1
💵 Price: 3038.27
💸 Total: 3035.23
💰 PnL: 969… https://t.co/aq0QevoZE0"
1476,202204161200,"🚨🚨[Volume alert ]  #Binance Futures $ETHUSDT: 2,610.932 $ETH traded at vwap: 3,036.204 in the last 10 seconds which… https://t.co/NUgjmDUmbk"
1477,202204161200,"🚨🚨[Volume alert ]  #Binance Futures $ETHUSDT: 1,574.512 $ETH traded at vwap: 3,049.467 in the last 10 seconds which… https://t.co/g1Yqc8Twx5"
1478,202204161200,"📈#ETH | Increasing  0.42%
Average price for the last hour: ETHUSDT - 3052.88"
1479,202204161200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/KN8VxgXETP
1480,202204161200,#ETHUSDT 1h UTC/GMT TIME:2022-04-17 02:03:26 https://t.co/PJACVGPwpW
1481,202204161200,#ETHUSDT 1h UTC/GMT TIME:2022-04-17 02:03:26 https://t.co/dxgGNByz0D
1482,202204161200,"#Binance Futures Liquidated on:
🔴 #KNCUSDT $59,225 @ 4.47018 
🔵 #EOSUSDT $55,601 @ 2.59800 
🔴 #ETHUSDT $27,208 @ 3,… https://t.co/SMsNwbY6d8"
1483,202204161200,"📈#ETH | Increasing  0.31%
Average price for the last hour: ETHUSDT - 3048.8886"
1484,202204161200,ETHU/USDT SHORTER TF UPDATE - #ETHUSDT TradingView https://t.co/p5QJGrlRam
1485,202204161200,ETH possible big pump - #ETHUSDT TradingView https://t.co/7v935DygiM
1486,202204161200,ETH Bullish Bearish scenario - #ETHUSDT TradingView https://t.co/cEuOhXNC1Z
1487,202204161200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/RPnpZtyaHW
1488,202204161200,"Stock Alert

#ETHUSDT - Buy alert at CMP: 3059.57
TimeFrame: 30mins

Alerts are for educational purpose only.
Previ… https://t.co/OtrQcKNDAu"
1489,202204161200,"📈#ETH | Increasing  0.29%
Average price for the last hour: ETHUSDT - 3048.3086"
1490,202204161200,Thoughts on $ETH #ETH! See Gbenga_Koleoso's idea on TradingView below. https://t.co/b5u7QcN5IG
1491,202204161200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/DRTA9ApXJv
1492,202204161200,#ETHUSDT 1h UTC/GMT TIME:2022-04-17 01:02:22 https://t.co/3YS8hjbNOn
1493,202204161200,#ETHUSDT 1h UTC/GMT TIME:2022-04-17 01:02:22 https://t.co/POZAJ5Klea
1494,202204161200,"🤖 MA 12/26 Crossover + Fibo | Update for ETHUSDT 🤖 
| 
|- CROSS of hourly lines: UP 
|- No change for daily lines:… https://t.co/IhV1CDvvrh"
1495,202204161200,"📉#ETH | Decreasing 0.17%
Average price for the last hour: ETHUSDT - 3044.2129"
1496,202204161200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/sXwIy0ZcKW
1497,202204161200,"[Volume alert ]  #Binance Futures $ETHUSDT: 1,696.652 $ETH traded at vwap: 3,053.010 in the last 10 seconds which i… https://t.co/dBgiwLrab8"
1498,202204161200,"💲#ETH| 0.19% increasing | BUY
Average price for the last hour: ETHUSDT - 3044.9586"
1499,202204161200,RT @bitcoingraph: [BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT #CHZUSDT…
1500,202204171200,ETH/USDT 42% profit book ( Strong buy and Next Targets ) 18 April 2022 https://t.co/BkRAKaPYGo #ethusdt #ethusd #Ethereum
1501,202204171200,What $ETH needs to do for further upside for BINANCE:ETHUSDT by SlimPhem #eth #crypto $ETH https://t.co/kCIcJUc1vB https://t.co/4gcQDsuoVN
1502,202204171200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/03j5EMldh2
1503,202204171200,🔥 What $ETH needs to do for further upside❓ Check the post https://t.co/KOAI5ObMxv #eth @tradingview #crypto $eth https://t.co/QbP1qwhSYf
1504,202204171200,"#ETH accumulation zones: (perp chart)
Local: 2734 - 2588 - 2410
Global: 1842 - 1715 - 1410

#Ethereum #BTC… https://t.co/BEwLLDdt5v"
1505,202204171200,"Pairs:ETHUSDT 
 BUY:2914.73000 
 Time :4/18/2022 2:32:57 PM
 Average Decision: 50.36709FifteenMinutes 
 Estimated D… https://t.co/h8KWuHvVSH"
1506,202204171200,"#Binance Futures Liquidated on:
🔴 #LUNAUSDT $114,331 @ 80.3625 
🔴 #BNBUSDT $52,861 @ 406.775 
🔴 #ETHUSDT $38,963 @… https://t.co/dqZlmWOJVi"
1507,202204171200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/PAmf43kfRh
1508,202204171200,ETHEREUM HOLDERS NEED TO SEE THIS! #ETHUSDT Price Prediction 2022 | NEW E... https://t.co/7yZitUlQzU via @YouTube… https://t.co/NmVte01mt4
1509,202204171200,#ETHUSDT 1h UTC/GMT TIME:2022-04-18 11:01:14 https://t.co/dhdyIqpaEY
1510,202204171200,#ETHUSDT 1h UTC/GMT TIME:2022-04-18 11:01:14 https://t.co/e5uz6VFRe2
1511,202204171200,"Stock Alert

#ETHUSDT - Sell alert at CMP: 2908.12
TimeFrame: 30mins

Alerts are for educational purpose only.
Prev… https://t.co/0PMCsKmAST"
1512,202204171200,"What's up, fellas!

I'm sharing my Technical Analysis on ETHUSDT on a 4-hour Timeframe to see if the price will be… https://t.co/0oeokkiDMO"
1513,202204171200,Thoughts on $ETH #ETH! See olliecoughland's idea on TradingView below. https://t.co/fj7DMS9PuP
1514,202204171200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/qg3BE58Mnz
1515,202204171200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/ROcqulwmsB
1516,202204171200,#ETHUSDT 1h UTC/GMT TIME:2022-04-18 10:03:46 https://t.co/femCdbqlOU
1517,202204171200,#ETHUSDT 1h UTC/GMT TIME:2022-04-18 10:03:46 https://t.co/X8zpwH59ex
1518,202204171200,"Stock Alert

#ETHUSDT - Buy alert at CMP: 2908.62
TimeFrame: 30mins

Alerts are for educational purpose only.
Previ… https://t.co/T2lx3sCKFl"
1519,202204171200,ETH price patch - #ETHUSDT chart on @TradingView https://t.co/X9DaEBOKmB
1520,202204171200,"⚠️#Ethereum is falling! 

How low will $ETH go? 

YouTube Link 🔥 https://t.co/wgI1Yxj5is 🔥

#ETH #ETHUSD #crypto… https://t.co/7WnRShjcFa"
1521,202204171200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/mYUEoFZyqe
1522,202204171200,#ETHUSDT 1h UTC/GMT TIME:2022-04-18 09:01:09 https://t.co/8iF5iXRVxD
1523,202204171200,#ETHUSDT 1h UTC/GMT TIME:2022-04-18 09:01:09 https://t.co/fKrfhVdQEo
1524,202204171200,"While #Btc has been moving 10-15% in the same channel for months,
 #Altcoins have decreased by -70% on average.… https://t.co/SBCu6NRaNC"
1525,202204171200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/xAQ3piquF9
1526,202204171200,"#ETHUSDT 50% 10x
Proof: https://t.co/2aho02RtvH Telegram ➡️ https://t.co/GOY3vQWRBI #gorillaCrypto #gorillarmy… https://t.co/Mq3XY7q2M2"
1527,202204171200,"Stock Alert

#ETHUSDT - Buy alert at CMP: 2902.05
TimeFrame: 30mins

Alerts are for educational purpose only.
Previ… https://t.co/O2egpfNzMc"
1528,202204171200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/VcoxtceWmQ
1529,202204171200,#ETHUSDT 1h UTC/GMT TIME:2022-04-18 08:03:18 https://t.co/Vbn0uPrCSI
1530,202204171200,#ETHUSDT 1h UTC/GMT TIME:2022-04-18 08:03:18 https://t.co/JuFRxXZxtT
1531,202204171200,"RT @BXRekt: Liquidated long on ETHUSDT: Sell 16,000 @ 2888.4"
1532,202204171200,"🚨[Volume alert ]  #Delta $ETHUSDT: 22,981.0 $ETH traded at vwap: 2,887.854 in the last 10 seconds which is 13.88 st… https://t.co/0LX0xAIkPe"
1533,202204171200,"$ETH Oversold on High Volume (Long Signal)
Success Rate: 65% (13/20)
Average Gain: 4.64%
Chart Period: 480
https://t.co/kSLlZibrJg"
1534,202204171200,"🟢 Buy $ETH (4. order) [Spot Hourly]
#ETHUSDT
Filled: 0.00864463 #ETH / 25.00 #USDT
Total Quantity: 0.03318249 $ETH… https://t.co/sMdvPvz6JP"
1535,202204171200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/t9jwe3Jd7J
1536,202204171200,RT @TheTradingHall: A very first positive sign on ETHUSDT with the break of the orange dotted line. A potential 5 wave up in progress  woul…
1537,202204171200,"🚨🚨🚨🚨[Volume alert ]  #Delta $ETHUSDT: 23,637.0 $ETH traded at vwap: 2,889.535 in the last 10 seconds which is 16.55… https://t.co/KKNhsefQdO"
1538,202204171200,"🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨[Volume alert ]  #Bybit $ETHUSDT: 3,555.31 $ETH traded at vwap: 2,884.328 in the last 10 seconds which… https://t.co/LGncCpnxKC"
1539,202204171200,"Liquidated long on ETHUSDT: Sell 16,000 @ 2888.4"
1540,202204171200,"🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨[Volume alert ]  #Binance Futures $ETHUSDT: 13,500.331 $ETH traded at vwap: 2,884.804 in the last 10 se… https://t.co/Nu1R9ZMr6L"
1541,202204171200,"🚨[Volume alert ]  #Bybit $ETHUSDT: 793.15 $ETH traded at vwap: 2,894.187 in the last 10 seconds which is 13.29 stde… https://t.co/JJULow8ypo"
1542,202204171200,🔥 ETH 1D❓ Check the post https://t.co/L6NOcAiBCJ #bitcoin @tradingview #crypto $btc #btc https://t.co/z8FcDiFcpV
1543,202204171200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/ISvi9IpHWA
1544,202204171200,"#ETHUSDT recovers slightly after a massive sell-out. 

ETHUSDT futures buying volume exceeds selling volume by $0.5… https://t.co/cBhNZKE3Tf"
1545,202204171200,#ETHUSDT 1h UTC/GMT TIME:2022-04-18 07:01:40 https://t.co/IDGmz7myxF
1546,202204171200,#ETHUSDT 1h UTC/GMT TIME:2022-04-18 07:01:40 https://t.co/hVPbVTiwZC
1547,202204171200,"🟢 Buy $ETH (3. order) [Spot Hourly]
#ETHUSDT
Filled: 0.00857577 #ETH / 25.00 #USDT
Total Quantity: 0.02453787 $ETH… https://t.co/QDIUWsheXj"
1548,202204171200,RT @bitcoingraph: [BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT #CHZUSDT…
1549,202204171200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/C2fUQSWdl0
1550,202204171200,"RT @DiaboloTrading: ✅Chart of the week
🇬🇧 The preferred count on ETHUSDT implies a wave 3 of 3 with very strong bullish momentum and much h…"
1551,202204171200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/Ab9Vyuqgjv
1552,202204171200,"⚡Trade signal⚡
📌 Pair: ETHUSDT
🏷️ Side: BUY
🏷️ Type: MARKET
⚖️ Qty: 1
💵 Price: 2916.36
💸 Total: 2913.44
📋 Current Open Order: 1"
1553,202204171200,#ETHUSDT 1h UTC/GMT TIME:2022-04-18 06:01:08 https://t.co/FobBRryYxt
1554,202204171200,#ETHUSDT 1h UTC/GMT TIME:2022-04-18 06:01:08 https://t.co/7mKZLsBSSl
1555,202204171200,#ETHUSDT 4h UTC/GMT TIME:2022-04-18 06:00:54 https://t.co/B9j4dC2ySd
1556,202204171200,#ETHUSDT 4h UTC/GMT TIME:2022-04-18 06:00:54 https://t.co/bQ69doIboP
1557,202204171200,"#ETH #ethereum #ethusd #ETHUSDT TA: Ethereum Slides Below 3K, Why Bears Could Aim $2.5K https://t.co/ac30USOgCJ -… https://t.co/67YOyrFxHL"
1558,202204171200,"#ethusdt updated chart.
target hit 2920 https://t.co/2Z9t32cY7x"
1559,202204171200,"#ETHUSDT TA Update

👉As Price didn't give breakout of 400EMA Resistance instead it fell off

👉After getting rejecti… https://t.co/OzIRFzHRog"
1560,202204171200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/99b7p5yPuR
1561,202204171200,"#FTX Futures Liquidated on:
🔵 #BTC-PERP $676,752 @ 38,842 
🔵 #LUNA-PERP $199,285 @ 76.1590 

#Binance Futures Liqui… https://t.co/8mU3CCIQSB"
1562,202204171200,"$ETH Oversold condition detected (Long Signal)
Success Rate: 77.66% (431/555)
Average Gain: 1.31%
Chart Period: 30
https://t.co/Tf8BbACVpE"
1563,202204171200,"📉Binance Liquidated Long on ETHUSDT @ $2,881: Sell $438,206"
1564,202204171200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/nD4BLiX1CG
1565,202204171200,#ETHUSDT 1h UTC/GMT TIME:2022-04-18 05:03:31 https://t.co/9B22UWTmcA
1566,202204171200,#ETHUSDT 1h UTC/GMT TIME:2022-04-18 05:03:31 https://t.co/FB6OEitO3T
1567,202204171200,"⚠️ BUY Ethereum $ETH

🔻 Down -7.79% since last signal

Pair: ETH/BUSD
Exchange: Binance
Date: Mon, Apr 18, 2022 GMT… https://t.co/r6xsrmdAje"
1568,202204171200,ding! #ETHUSDT analysis on @TradingView: https://t.co/67T7xi3pDb
1569,202204171200,"WhaleTrades: 📈💳$5,900,000 $ETH BOUGHT @$2,950.0 [18/04/22 04:19:00]
🏣Binance | $ETHUSDT

🗣️I resigned at McDonald´s… https://t.co/G1BdsOS5oj"
1570,202204171200,"Binance Futures Activity:
🔴 $BTCUSDT Shorts Worth 796.5M USDT
🔵 $BTCUSDT Longs Worth 544.4M USDT
🔴 $ETHUSDT Shorts… https://t.co/NrSwjg3LgT"
1571,202204171200,"$ETH / USDT on go: BYBIT:ETHUSDT Went Short at 2,950$ as momentum seems to go down and bull have no intention to pu… https://t.co/eJjwxGDcpI"
1572,202204171200,"#Deribit Liquidated on:
🔵 #ETH-PERPETUAL $1.8M @ 2,962.55 

#Binance Futures Liquidated on:
🔵 #BTCUSDT $1.5M @ 39,5… https://t.co/RwyPpF3P31"
1573,202204171200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/0mT8tRIPmG
1574,202204171200,"Stock Alert

#ETHUSDT - Sell alert at CMP: 2918.87
TimeFrame: 30mins

Alerts are for educational purpose only.
Prev… https://t.co/yBZQVHLhkz"
1575,202204171200,"$ETH Oversold on High Volume (Long Signal)
Success Rate: 79.82% (348/436)
Average Gain: 1.53%
Chart Period: 30
https://t.co/Tf8BbACVpE"
1576,202204171200,"RT @WhaleTrades: 📈💳$5,900,000 $ETH BOUGHT @$2,950.0 [18/04/22 04:19:00]
🏣Binance | $ETHUSDT

🗣️I resigned at McDonald´s today after seeing…"
1577,202204171200,"📉Binance Liquidated Long on ETHUSDT @ $2,877: Sell $215,773"
1578,202204171200,"$ETH
🔻 Decreased 3.82% in 4 day(s)
💵 Price - 2912.63000000 USDT
⏱️ [18 Apr] - 04:20:44 UTC
#ETH #ETHUSDT #CryptoBOT"
1579,202204171200,"#ETHUSDT #DUMP #ETH #Cryptocurrency
📉Alert Currency DUMP📉🔻🔻🔻
Crypto Coin symbol: ETH
Price now: 2912.67000000
Snapshoot price: 3165.40000000"
1580,202204171200,"Liquidated long on ETHUSDT: Sell 20,000 @ 2917.8 🔥 ~ Double kill"
1581,202204171200,"📉Binance Liquidated Long on ETHUSDT @ $2,909: Sell $116,376"
1582,202204171200,"RT @BXRekt: Liquidated long on ETHUSDT: Sell 300,000 @ 2939.55 🏅💯💯💯"
1583,202204171200,"Liquidated long on ETHUSDT: Sell 300,000 @ 2939.55 🏅💯💯💯"
1584,202204171200,"[Volume alert ]  #Binance Futures $ETHUSDT: 9,680.243 $ETH traded at vwap: 2,942.717 in the last 10 seconds which i… https://t.co/TAtXTZUyBC"
1585,202204171200,"🔴 #ETHUSDT $2,940.9
💰 446.55 K Long Liquidated (24h -3.13%)
💰💰💰💰
_______________________________
In 3h, 55m
$11,635… https://t.co/vbCJNbx30w"
1586,202204171200,"📉Binance Liquidated Long on ETHUSDT @ $2,917: Sell $446,550"
1587,202204171200,"📈💰$5,900,000 $ETH BOUGHT @$2,950.0 | 04/18 04:18:58
🏦BINANCE | #ETHUSDT

🦠 I’d like to live as a poor man with lots… https://t.co/8ov8ZnSHZ2"
1588,202204171200,"📈💳$5,900,000 $ETH BOUGHT @$2,950.0 [18/04/22 04:19:00]
🏣Binance | $ETHUSDT

🗣️I resigned at McDonald´s today after… https://t.co/oKkIapUleg"
1589,202204171200,"⚡Trade signal⚡
📌 Pair: ETHUSDT
🏷️ Side: SELL
🏷️ Type: MARKET
⚖️ Qty: 1
💵 Price: 2959.38
💸 Total: 2956.42
💰 PnL: 971… https://t.co/Q1fRIJ28Zm"
1590,202204171200,"🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨[Volume alert ]  #Bybit $ETHUSDT: 3,585.34 $ETH traded at vwap: 2,952.797 in the last 10 seconds which… https://t.co/0UB0XRZfdQ"
1591,202204171200,"🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨[Volume alert ]  #Binance Futures $ETHUSDT: 14,927.794 $ETH traded at vwap: 2,953.114 in the last 10 sec… https://t.co/JunXzDmFj7"
1592,202204171200,"ETHEREUM is going down!
ETHUSDT: $2,959.26

Get the app for all signals: https://t.co/2rN8Ze4GTZ https://t.co/oylnFjvB7C"
1593,202204171200,"🚨🚨🚨🚨🚨[Volume alert ]  #Binance Futures $ETHUSDT: 5,694.603 $ETH traded at vwap: 2,969.808 in the last 10 seconds wh… https://t.co/8GDdt2LnS0"
